id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
149277,Francesco Scardina,63,D,180,Left,0,65.0,0.29,43.0,35.0,68.0,64.0,,,,,,
149306,Valeri Bojinov,76,A,180,Left,0,73.0,0.75,61.0,73.0,56.0,64.0,,,,,,
149309,Antonio Rosati,69,GK,195,Right,0,,,,,,,68.0,66.0,50.0,76.0,46.0,72.0
149310,John Pantsil,74,D,178,Right,1,77.0,0.58,68.0,63.0,76.0,71.0,,,,,,
149407,Gil Vermouth,70,M,180,Right,0,69.0,0.62,64.0,75.0,55.0,59.0,,,,,,
149449,Daniele Corvia,73,A,183,Right,0,77.0,0.66,46.0,69.0,61.0,73.0,,,,,,
149568,Amauri,77,A,186,Right,1,57.0,0.72,62.0,74.0,65.0,87.0,,,,,,
149570,Marcos de Paula,67,A,185,Right,0,63.0,0.66,48.0,61.0,57.0,67.0,,,,,,
149571,Sergio Pellissier,79,A,175,Right,1,81.0,0.81,65.0,75.0,54.0,66.0,,,,,,
149572,Paolo Sammarco,67,M,181,Right,0,66.0,0.6,66.0,64.0,64.0,62.0,,,,,,
149598,Simone Dallamano,66,D,180,Left,0,77.0,0.51,58.0,58.0,67.0,60.0,,,,,,
149599,Alfonso De Lucia,68,GK,186,Right,0,,,,,,,68.0,66.0,60.0,72.0,46.0,68.0
149611,Sasa Bjelanovic,67,A,188,Right,0,37.0,0.64,48.0,59.0,58.0,78.0,,,,,,
149612,Guly,67,M,189,Right,0,71.0,0.62,64.0,69.0,55.0,60.0,,,,,,
149618,Günter Friesenbichler,60,A,193,Right,1,55.0,0.58,50.0,56.0,50.0,62.0,,,,,,
149645,Matthew Gregg,56,GK,190,Right,0,,,,,,,57.0,57.0,55.0,58.0,35.0,53.0
149647,Colin Hawkins,61,D,185,Right,0,33.0,0.33,39.0,31.0,64.0,66.0,,,,,,
149654,Jason McGuinness,60,D,189,Right,0,53.0,0.44,46.0,50.0,63.0,66.0,,,,,,
149657,Ken Oman,63,D,191,Right,0,54.0,0.36,43.0,28.0,68.0,71.0,,,,,,
149662,Alan Bennett,62,D,187,Right,0,45.0,0.28,34.0,28.0,66.0,65.0,,,,,,
149667,Kevin Doyle,78,A,182,Right,0,76.0,0.74,60.0,73.0,58.0,79.0,,,,,,
149672,Dan Murray,63,D,192,Right,0,52.0,0.37,52.0,24.0,66.0,70.0,,,,,,
149687,Kevin Deery,58,M,181,Right,0,54.0,0.56,58.0,58.0,57.0,57.0,,,,,,
149695,Eddie McCallion,57,D,170,Right,0,65.0,0.43,53.0,43.0,49.0,52.0,,,,,,
149697,Mark McChrystal,58,D,183,Left,0,51.0,0.4,44.0,45.0,62.0,73.0,,,,,,
149698,Gareth McGlynn,59,A,176,Right,0,66.0,0.52,56.0,60.0,39.0,55.0,,,,,,
149718,Danny O'Connor,57,M,188,Right,0,55.0,0.5,56.0,43.0,62.0,64.0,,,,,,
149721,Gary Rogers,60,GK,191,Right,0,,,,,,,59.0,58.0,57.0,66.0,35.0,60.0
149737,Patrick Sullivan,59,D,177,Right,0,58.0,0.48,58.0,46.0,55.0,56.0,,,,,,
149745,Alan Kirby,57,M,172,Right,0,39.0,0.56,57.0,58.0,46.0,51.0,,,,,,
149770,Mark O'Brien,53,M,177,Right,0,58.0,0.48,52.0,50.0,50.0,54.0,,,,,,
149780,Chris Bennion,55,GK,188,Right,0,,,,,,,53.0,56.0,53.0,57.0,35.0,56.0
149782,Jason Byrne,62,A,181,Right,0,54.0,0.61,46.0,59.0,44.0,65.0,,,,,,
149783,Ollie Cahill,55,M,178,Left,0,55.0,0.5,51.0,56.0,50.0,52.0,,,,,,
149790,Owen Heary,60,D,178,Right,0,53.0,0.52,62.0,49.0,64.0,63.0,,,,,,
149791,Wesley Hoolahan,75,M,168,Left,0,70.0,0.68,68.0,78.0,51.0,63.0,,,,,,
149804,Keith Fahey,73,M,178,Right,1,75.0,0.72,76.0,73.0,65.0,65.0,,,,,,
149824,David Mulcahy,59,M,182,Right,0,54.0,0.52,57.0,51.0,62.0,61.0,,,,,,
149825,Daryl Murphy,67,A,189,Left,0,66.0,0.64,60.0,61.0,58.0,72.0,,,,,,
149827,Gary O'Neill,59,A,174,Right,0,66.0,0.58,46.0,51.0,47.0,64.0,,,,,,
149852,Shlomi Arbitman,70,A,185,Left,0,76.0,0.66,57.0,64.0,52.0,77.0,,,,,,
149975,Dekel Keinan,66,D,185,Right,0,57.0,0.45,54.0,50.0,67.0,69.0,,,,,,
150026,Konstantinos Katsouranis,75,M,183,Right,0,60.0,0.66,71.0,66.0,76.0,69.0,,,,,,
150032,Nikos Liberopoulos,74,A,186,Right,1,56.0,0.76,62.0,69.0,58.0,74.0,,,,,,
150106,Avraam Papadopoulos,76,D,188,Right,1,67.0,0.51,57.0,57.0,80.0,70.0,,,,,,
150174,Panagiotis Lagos,71,M,182,Left,0,75.0,0.67,71.0,72.0,62.0,65.0,,,,,,
150176,Marcin Mięciel,63,A,186,Right,0,70.0,0.59,58.0,64.0,51.0,60.0,,,,,,
150182,Miroslaw Sznaucner,69,D,174,Right,0,72.0,0.4,74.0,59.0,67.0,70.0,,,,,,
150189,Theofanis Gekas,77,A,179,Right,0,81.0,0.73,56.0,74.0,51.0,70.0,,,,,,
150211,Iosif Daskalakis,69,GK,187,Right,0,,,,,,,67.0,70.0,69.0,70.0,52.0,68.0
150231,Roei Dayan,68,A,185,Right,0,74.0,0.66,57.0,66.0,54.0,74.0,,,,,,
150266,Dimitrios Papadopoulos,63,A,177,Right,0,68.0,0.6,45.0,64.0,56.0,60.0,,,,,,
150267,Alexandros Tzorvas,72,GK,188,Right,1,,,,,,,77.0,68.0,68.0,77.0,68.0,66.0
150278,Jaroslav Drobný,77,GK,192,Right,0,,,,,,,76.0,76.0,67.0,81.0,41.0,78.0
150287,Grigoris Makos,70,M,183,Right,0,71.0,0.56,64.0,64.0,70.0,68.0,,,,,,
150309,Dimitris Salpingidis,74,M,172,Right,1,87.0,0.77,69.0,74.0,56.0,65.0,,,,,,
150338,Thomas Paulus,67,D,191,Right,0,50.0,0.37,32.0,42.0,75.0,63.0,,,,,,
150354,David Solga,61,M,184,Right,0,50.0,0.42,57.0,48.0,59.0,50.0,,,,,,
150360,Tamás Hajnal,77,M,168,Right,0,65.0,0.75,75.0,76.0,49.0,55.0,,,,,,
150368,Christian Pander,73,D,186,Left,1,68.0,0.76,78.0,72.0,74.0,69.0,,,,,,
150374,Charles Takyi,70,M,177,Right,0,70.0,0.66,67.0,71.0,47.0,53.0,,,,,,
150382,René Klingbeil,64,D,180,Right,0,66.0,0.44,58.0,57.0,68.0,68.0,,,,,,
150389,Benedikt Pliquett,64,GK,199,Right,1,,,,,,,67.0,62.0,59.0,69.0,39.0,62.0
150414,Heiko Butscher,73,D,189,Left,1,49.0,0.5700000000000001,66.0,46.0,76.0,72.0,,,,,,
150415,Marco Caligiuri,70,M,180,Right,0,67.0,0.61,69.0,67.0,69.0,72.0,,,,,,
150418,Mario Gomez,86,A,189,Right,1,79.0,0.79,64.0,75.0,60.0,82.0,,,,,,
150425,Florian Lechner,64,D,178,Right,1,67.0,0.58,66.0,62.0,65.0,64.0,,,,,,
150430,Gerrit Müller,64,M,172,Right,1,79.0,0.51,57.0,72.0,45.0,53.0,,,,,,
150443,Thierry Debès,71,GK,185,Right,1,,,,,,,73.0,67.0,72.0,77.0,46.0,71.0
150458,Eddy Viator,64,D,180,Right,0,67.0,0.39,48.0,41.0,65.0,74.0,,,,,,
150468,Benoît Lesoimier,71,M,171,Right,0,78.0,0.61,70.0,72.0,50.0,46.0,,,,,,
150471,Vincent Planté,68,GK,190,Right,0,,,,,,,68.0,66.0,66.0,72.0,35.0,63.0
150472,Ronald Zubar,69,D,186,Right,0,62.0,0.44,52.0,44.0,70.0,73.0,,,,,,
150490,Florian Fromlowitz,72,GK,185,Right,1,,,,,,,76.0,70.0,72.0,77.0,62.0,63.0
150496,Dominick Kumbela,65,A,173,Right,1,81.0,0.64,49.0,69.0,43.0,65.0,,,,,,
150502,Andreas Schäfer,63,D,178,Left,0,74.0,0.51,58.0,62.0,63.0,62.0,,,,,,
150514,Marcel Ndjeng,69,M,179,Right,1,81.0,0.63,65.0,72.0,57.0,63.0,,,,,,
150516,Lukas Podolski,83,A,182,Left,1,87.0,0.86,66.0,80.0,52.0,66.0,,,,,,
150525,Paolo Guerrero,76,A,184,Right,0,70.0,0.72,69.0,77.0,51.0,73.0,,,,,,
150526,Leonhard Haas,67,M,182,Left,0,70.0,0.63,63.0,68.0,56.0,62.0,,,,,,
150532,Patrick Ochs,73,M,179,Right,1,76.0,0.58,76.0,69.0,73.0,75.0,,,,,,
150539,Markus Brzenska,70,D,196,Right,1,45.0,0.33,40.0,29.0,79.0,64.0,,,,,,
150548,Patrick Kohlmann,63,D,182,Left,0,69.0,0.43,57.0,60.0,65.0,65.0,,,,,,
150554,Branko Bošković,68,M,185,Left,0,57.0,0.66,68.0,70.0,53.0,64.0,,,,,,
150559,Fabrice Do Marcolino,63,A,184,Right,0,66.0,0.5700000000000001,47.0,62.0,54.0,66.0,,,,,,
150565,Henri Bedimo Nsamé,73,D,180,Left,1,82.0,0.61,71.0,66.0,77.0,74.0,,,,,,
150568,Jonathan Brison,75,M,179,Left,0,78.0,0.59,77.0,69.0,68.0,67.0,,,,,,
150583,Jean-François Rivière,65,A,178,Right,0,52.0,0.66,69.0,64.0,43.0,63.0,,,,,,
150588,Malik Couturier,60,D,185,Left,0,46.0,0.33,51.0,30.0,62.0,73.0,,,,,,
150590,Christophe Jallet,76,D,178,Right,0,77.0,0.65,75.0,71.0,72.0,69.0,,,,,,
150594,Jérémy Perbet,68,A,184,Right,0,55.0,0.66,46.0,54.0,51.0,66.0,,,,,,
150598,Fabrice Levrat,60,M,173,Right,0,53.0,0.48,58.0,60.0,61.0,55.0,,,,,,
150655,Gilles Yapi Yapo,72,M,171,Right,1,77.0,0.59,69.0,77.0,68.0,62.0,,,,,,
150656,Rio Antonio Mavuba,81,M,172,Right,0,74.0,0.55,76.0,72.0,78.0,70.0,,,,,,
150657,Sékou Baradji,57,M,185,Left,0,57.0,0.46,49.0,45.0,65.0,65.0,,,,,,
150669,Jérôme Lafourcade,64,A,184,Right,1,61.0,0.63,50.0,53.0,49.0,71.0,,,,,,
150672,Jean-Paul Kalala,59,M,178,Left,0,65.0,0.47000000000000003,53.0,51.0,66.0,54.0,,,,,,
150675,Jérémy Berthod,69,D,180,Left,0,62.0,0.41000000000000003,68.0,38.0,71.0,72.0,,,,,,
150676,Gaël Genevier,66,M,175,Right,0,68.0,0.5700000000000001,68.0,66.0,60.0,63.0,,,,,,
150677,Romain Sartre,65,D,185,Right,0,51.0,0.38,49.0,28.0,69.0,69.0,,,,,,
150721,Ian Dunbavin,57,GK,188,Right,0,,,,,,,56.0,61.0,51.0,60.0,58.0,58.0
150724,Joe Hart,83,GK,196,Right,1,,,,,,,84.0,77.0,74.0,88.0,52.0,80.0
150729,Ryan Lowe,65,A,180,Right,0,66.0,0.61,54.0,56.0,54.0,69.0,,,,,,
150735,Luke Rodgers,70,A,173,Right,1,88.0,0.66,51.0,68.0,57.0,64.0,,,,,,
150746,DJ Campbell,76,A,178,Right,0,80.0,0.75,64.0,73.0,52.0,71.0,,,,,,
150761,Charlie MacDonald,63,A,175,Right,0,68.0,0.6,50.0,59.0,48.0,71.0,,,,,,
150764,Sam Sodje,61,D,182,Right,0,69.0,0.4,47.0,52.0,63.0,72.0,,,,,,
150765,Jude Stirling,56,D,188,Right,0,65.0,0.38,56.0,51.0,67.0,67.0,,,,,,
150801,John Grant,57,A,183,Right,0,68.0,0.53,42.0,57.0,48.0,69.0,,,,,,
150810,Sam Ricketts,73,D,185,Right,0,62.0,0.52,66.0,68.0,73.0,74.0,,,,,,
150830,Terry McFlynn,60,M,177,Right,0,40.0,0.55,49.0,39.0,69.0,56.0,,,,,,
150891,Alexei Eremenko,74,M,183,Right,1,69.0,0.71,72.0,74.0,53.0,60.0,,,,,,
150898,Juho Mäkelä,62,A,190,Right,0,59.0,0.5700000000000001,48.0,53.0,47.0,67.0,,,,,,
150949,Roni Porokara,65,A,184,Right,0,78.0,0.58,56.0,72.0,52.0,59.0,,,,,,
151095,Chris Sørensen,65,D,186,Left,0,36.0,0.55,65.0,59.0,69.0,54.0,,,,,,
151101,Frank Hansen,66,D,175,Right,1,84.0,0.49,59.0,60.0,65.0,60.0,,,,,,
151133,Andy Procter,59,M,188,Right,0,63.0,0.58,56.0,58.0,60.0,62.0,,,,,,
151141,Nikki Bull,64,GK,188,Right,1,,,,,,,67.0,62.0,51.0,71.0,50.0,61.0
151159,Aaron McLean,66,A,171,Right,0,75.0,0.64,40.0,67.0,55.0,67.0,,,,,,
151168,Simon King,60,D,183,Left,0,67.0,0.23,56.0,36.0,64.0,68.0,,,,,,
151175,Ben Strevens,59,A,185,Right,0,56.0,0.58,30.0,61.0,48.0,58.0,,,,,,
151184,Matt Duke,62,GK,196,Right,1,,,,,,,59.0,69.0,63.0,66.0,61.0,59.0
151208,Wayne Brown,57,GK,185,Right,0,,,,,,,60.0,59.0,52.0,64.0,36.0,53.0
151213,Ben Davies,68,A,170,Right,0,64.0,0.7000000000000001,63.0,73.0,59.0,59.0,,,,,,
151225,Danny Collins,71,D,183,Left,1,53.0,0.34,56.0,45.0,74.0,78.0,,,,,,
151226,Kevin McIntyre,58,M,183,Left,0,65.0,0.52,60.0,55.0,61.0,64.0,,,,,,
151270,James Coppinger,68,A,170,Right,0,75.0,0.62,66.0,71.0,44.0,59.0,,,,,,
151416,Ryan Green,55,D,173,Right,0,59.0,0.17,44.0,45.0,60.0,64.0,,,,,,
151419,Paul Parry,63,M,180,Left,1,77.0,0.61,61.0,65.0,59.0,57.0,,,,,,
151426,Ben Smith,57,M,180,Right,0,53.0,0.56,59.0,55.0,51.0,41.0,,,,,,
151473,Akpo Sodje,66,A,188,Right,0,74.0,0.63,46.0,65.0,53.0,76.0,,,,,,
151481,Jim Bentley,58,D,185,Right,0,34.0,0.24,31.0,33.0,62.0,66.0,,,,,,
151498,Garry Thompson,64,M,178,Right,1,77.0,0.53,67.0,65.0,52.0,64.0,,,,,,
151508,Steven Davis,75,M,173,Right,0,82.0,0.6900000000000001,77.0,78.0,71.0,66.0,,,,,,
151515,Kris Stadsgaard,72,D,185,Right,0,57.0,0.44,66.0,34.0,74.0,65.0,,,,,,
151568,Jonas Troest,66,D,185,Right,0,66.0,0.26,48.0,29.0,69.0,64.0,,,,,,
151586,Martin Vingaard,74,M,180,Right,1,74.0,0.72,72.0,69.0,68.0,62.0,,,,,,
151648,Kolja Afriyie,63,D,188,Right,0,69.0,0.45,57.0,59.0,67.0,60.0,,,,,,
151708,Kim Christensen,68,GK,185,Right,0,,,,,,,71.0,64.0,77.0,73.0,42.0,64.0
151710,Anders Due,69,M,177,Left,0,75.0,0.68,71.0,68.0,48.0,51.0,,,,,,
151753,Kenneth Fabricius,63,A,182,Right,1,75.0,0.62,49.0,60.0,52.0,63.0,,,,,,
151757,Rajko Lekić,64,A,185,Right,0,59.0,0.62,52.0,64.0,51.0,64.0,,,,,,
151764,Christopher Poulsen,63,D,184,Left,0,69.0,0.5700000000000001,63.0,68.0,63.0,56.0,,,,,,
151856,Peter Utaka,74,A,177,Right,1,84.0,0.67,48.0,75.0,57.0,72.0,,,,,,
151858,Joeri Vastmans,59,D,168,Left,0,69.0,0.34,48.0,34.0,66.0,64.0,,,,,,
151871,Anthony Portier,63,D,183,Right,0,60.0,0.49,49.0,48.0,65.0,71.0,,,,,,
151885,Wouter Biebauw,64,GK,188,Right,1,,,,,,,67.0,61.0,55.0,71.0,45.0,61.0
151976,David Vandenbroeck,67,D,188,Right,0,45.0,0.44,54.0,47.0,72.0,70.0,,,,,,
152024,Stijn Minne,64,D,171,Right,0,67.0,0.41000000000000003,58.0,44.0,62.0,60.0,,,,,,
152035,Rune Pedersen,58,GK,188,Right,0,,,,,,,57.0,56.0,55.0,60.0,54.0,59.0
152039,Daniel Agger,83,D,191,Left,1,69.0,0.67,66.0,58.0,82.0,78.0,,,,,,
152046,Mads Junker,75,A,186,Right,0,75.0,0.71,61.0,67.0,54.0,69.0,,,,,,
152047,Henrik Kildentoft,60,D,183,Right,1,78.0,0.43,40.0,40.0,65.0,66.0,,,,,,
152065,Simon Poulsen,68,D,184,Left,1,82.0,0.6,62.0,71.0,67.0,62.0,,,,,,
152083,Wolfgang Klapf,58,D,180,Left,0,62.0,0.32,58.0,52.0,58.0,54.0,,,,,,
152092,Marko Stanković,67,M,177,Right,0,74.0,0.66,64.0,71.0,52.0,63.0,,,,,,
152094,Dominique Taboga,61,D,187,Right,0,63.0,0.31,44.0,43.0,64.0,67.0,,,,,,
152122,Andreas Hölzl,67,M,178,Right,0,79.0,0.58,65.0,66.0,53.0,60.0,,,,,,
152126,Florian Mader,65,M,180,Left,0,72.0,0.6,60.0,68.0,64.0,68.0,,,,,,
152139,Hans-Peter Berger,65,GK,179,Right,0,,,,,,,67.0,64.0,64.0,68.0,52.0,64.0
152147,Enrico Kern,65,A,189,Right,0,65.0,0.61,47.0,61.0,54.0,66.0,,,,,,
152206,Jürgen Patocka,62,D,192,Left,0,31.0,0.38,40.0,33.0,68.0,72.0,,,,,,
152211,Ramazan Özcan,66,GK,187,Right,0,,,,,,,67.0,63.0,61.0,70.0,52.0,65.0
152271,Manuel Ortlechner,66,D,186,Left,1,53.0,0.31,51.0,42.0,67.0,83.0,,,,,,
152273,Franz Schiemer,68,M,185,Right,1,72.0,0.54,56.0,58.0,74.0,85.0,,,,,,
152274,Ibrahima Sidibé,67,A,193,Left,0,74.0,0.63,54.0,62.0,57.0,70.0,,,,,,
152356,Koen Persoons,68,M,179,Right,0,69.0,0.62,67.0,66.0,65.0,64.0,,,,,,
152371,Kevin Geudens,64,M,185,Left,0,48.0,0.48,59.0,56.0,62.0,61.0,,,,,,
152407,Mickaël Ménétrier,61,GK,190,Right,0,,,,,,,62.0,60.0,54.0,66.0,45.0,59.0
152453,Braulio Luna,67,M,182,Left,0,59.0,0.66,70.0,66.0,65.0,61.0,,,,,,
152469,Kelvin Davis,69,GK,185,Right,0,,,,,,,67.0,69.0,73.0,70.0,61.0,70.0
152482,Tom Newey,57,D,180,Left,0,64.0,0.3,47.0,40.0,61.0,62.0,,,,,,
152483,Gabriel Zakuani,64,D,185,Right,1,80.0,0.22,33.0,39.0,68.0,70.0,,,,,,
152484,Brian Saah,58,D,191,Right,0,66.0,0.21,33.0,31.0,66.0,65.0,,,,,,
152492,David Bird,56,M,173,Right,0,66.0,0.42,62.0,46.0,63.0,58.0,,,,,,
152493,Kayode Odejayi,62,A,191,Right,1,78.0,0.53,40.0,54.0,54.0,73.0,,,,,,
152495,Andy Gallinagh,57,D,177,Right,0,60.0,0.39,52.0,51.0,60.0,68.0,,,,,,
152505,John White,60,D,183,Right,0,58.0,0.42,49.0,52.0,60.0,59.0,,,,,,
152507,George Elokobi,70,D,175,Left,1,67.0,0.47000000000000003,56.0,49.0,81.0,80.0,,,,,,
152508,Scott Bevan,58,GK,198,Right,0,,,,,,,58.0,59.0,64.0,58.0,27.0,59.0
152511,Ben Harding,58,M,185,Left,0,70.0,0.54,61.0,47.0,53.0,59.0,,,,,,
152514,Jason Puncheon,68,A,173,Left,0,76.0,0.66,61.0,71.0,50.0,55.0,,,,,,
152519,Dale Tonge,59,D,178,Right,0,63.0,0.42,57.0,56.0,60.0,62.0,,,,,,
152522,Nicky Wroe,63,M,180,Right,1,59.0,0.56,65.0,72.0,53.0,64.0,,,,,,
152523,Scott Flinders,62,GK,193,Right,0,,,,,,,65.0,62.0,63.0,64.0,64.0,58.0
152536,Bradley Johnson,68,M,178,Left,0,67.0,0.6900000000000001,68.0,66.0,64.0,69.0,,,,,,
152554,Gaël Clichy,80,D,176,Left,1,89.0,0.45,75.0,80.0,75.0,70.0,,,,,,
152555,David Bentley,76,M,175,Right,0,65.0,0.76,80.0,81.0,50.0,53.0,,,,,,
152567,Alexander Tettey,72,M,180,Right,1,84.0,0.68,72.0,74.0,72.0,68.0,,,,,,
152569,Alexander Mathisen,66,A,182,Right,0,77.0,0.59,49.0,69.0,53.0,57.0,,,,,,
152574,Dylan Macallister,59,A,191,Right,0,49.0,0.56,31.0,57.0,52.0,64.0,,,,,,
152588,Robert Koren,73,M,175,Right,1,71.0,0.71,72.0,72.0,66.0,64.0,,,,,,
152590,Shane Stefanutto,62,D,177,Left,0,67.0,0.49,62.0,64.0,63.0,55.0,,,,,,
152594,Tomasz Sokolowski,69,M,184,Right,0,72.0,0.67,68.0,58.0,70.0,72.0,,,,,,
152603,Olivier Occèan,68,A,185,Right,0,65.0,0.64,42.0,57.0,58.0,78.0,,,,,,
152617,Karim Essediri,67,M,185,Right,0,76.0,0.67,68.0,63.0,68.0,58.0,,,,,,
152618,Péter Kovács,66,A,198,Right,1,58.0,0.62,41.0,48.0,63.0,60.0,,,,,,
152643,Jonathan Douglas,64,M,180,Right,1,56.0,0.48,67.0,62.0,63.0,56.0,,,,,,
152645,Paul Reid,64,D,188,Right,1,48.0,0.31,42.0,43.0,72.0,72.0,,,,,,
152650,Jacob Burns,63,M,176,Left,1,34.0,0.58,52.0,48.0,70.0,64.0,,,,,,
152678,Liam Chilvers,59,D,185,Left,0,56.0,0.31,41.0,34.0,65.0,62.0,,,,,,
152690,Dimitrios Konstantopoulos,70,GK,193,Left,0,,,,,,,75.0,71.0,68.0,72.0,65.0,70.0
152693,Steven Thomson,62,M,173,Right,0,55.0,0.49,62.0,65.0,66.0,58.0,,,,,,
152695,Jamie Cureton,63,A,173,Right,0,63.0,0.62,41.0,53.0,46.0,68.0,,,,,,
152697,Sean O'Hanlon,61,D,185,Right,0,60.0,0.31,45.0,46.0,69.0,67.0,,,,,,
152699,Calvin Zola,62,A,191,Right,0,68.0,0.54,42.0,58.0,55.0,74.0,,,,,,
152718,Ricardo Vaz Tê,63,A,188,Right,0,72.0,0.61,54.0,63.0,57.0,71.0,,,,,,
152723,Liam Rosenior,68,D,178,Right,0,76.0,0.53,58.0,65.0,64.0,62.0,,,,,,
152724,Danny Pugh,69,M,183,Left,0,66.0,0.54,74.0,67.0,64.0,68.0,,,,,,
152725,Darren Ward,66,D,191,Left,1,51.0,0.37,41.0,34.0,70.0,82.0,,,,,,
152729,Piqué,88,D,192,Right,1,66.0,0.52,74.0,65.0,86.0,81.0,,,,,,
152735,Michael Doyle,64,M,178,Left,1,56.0,0.58,66.0,57.0,65.0,61.0,,,,,,
152740,Bradley Orr,67,D,183,Right,0,68.0,0.48,61.0,64.0,70.0,65.0,,,,,,
152741,Mike Williamson,75,D,192,Right,0,60.0,0.37,59.0,42.0,76.0,76.0,,,,,,
152745,Martin Woods,64,M,175,Left,0,73.0,0.62,63.0,65.0,60.0,61.0,,,,,,
152746,Paul Keegan,62,M,180,Right,0,69.0,0.56,61.0,44.0,64.0,60.0,,,,,,
152747,Aaron Lennon,82,M,165,Right,1,95.0,0.62,68.0,86.0,48.0,46.0,,,,,,
152748,Peter Leven,61,M,180,Left,1,70.0,0.5700000000000001,67.0,56.0,59.0,61.0,,,,,,
152750,David Hunt,57,M,180,Right,0,61.0,0.39,58.0,53.0,63.0,48.0,,,,,,
152751,Eddie Johnson,61,A,178,Right,0,67.0,0.6,46.0,59.0,52.0,51.0,,,,,,
152756,Rodrigo Alvim,68,D,182,Left,0,62.0,0.59,68.0,64.0,69.0,71.0,,,,,,
152772,Quirino,62,A,181,Right,1,84.0,0.59,53.0,66.0,49.0,67.0,,,,,,
152778,Leonardo Silva,76,D,192,Right,0,64.0,0.42,43.0,33.0,79.0,75.0,,,,,,
152789,Diego Souza,77,M,186,Right,0,58.0,0.77,75.0,80.0,69.0,73.0,,,,,,
152814,Bobô,74,A,186,Right,1,58.0,0.71,61.0,68.0,56.0,64.0,,,,,,
152815,Rosinei,72,M,170,Right,1,86.0,0.58,68.0,73.0,70.0,68.0,,,,,,
152821,Marquinhos,73,M,183,Right,1,61.0,0.74,78.0,74.0,62.0,56.0,,,,,,
152822,Danilo,74,M,186,Left,1,53.0,0.73,79.0,72.0,62.0,62.0,,,,,,
152826,Edcarlos,71,D,185,Right,1,60.0,0.42,53.0,59.0,73.0,76.0,,,,,,
152828,Ibson,76,M,178,Right,0,81.0,0.72,77.0,80.0,67.0,71.0,,,,,,
152830,Henrique,73,D,189,Right,1,54.0,0.48,57.0,39.0,76.0,81.0,,,,,,
152831,Roger,71,M,189,Left,0,49.0,0.66,71.0,75.0,60.0,68.0,,,,,,
152840,Jussiê,74,M,181,Right,1,73.0,0.74,73.0,79.0,53.0,65.0,,,,,,
152850,Alex,81,M,175,Left,1,72.0,0.8200000000000001,80.0,80.0,61.0,68.0,,,,,,
152855,Rafael Sóbis,75,A,172,Right,0,81.0,0.74,64.0,79.0,47.0,64.0,,,,,,
152870,Felipe Saad,64,D,187,Left,0,50.0,0.5,44.0,46.0,67.0,68.0,,,,,,
152875,Johnnie Jackson,66,M,185,Left,0,59.0,0.66,72.0,58.0,52.0,48.0,,,,,,
152876,Mark Yeates,66,M,175,Right,0,76.0,0.65,60.0,76.0,50.0,60.0,,,,,,
152879,Mark Noble,77,M,180,Right,0,62.0,0.6900000000000001,76.0,70.0,68.0,59.0,,,,,,
152880,Chris Cohen,70,M,178,Left,1,71.0,0.72,73.0,70.0,66.0,63.0,,,,,,
152883,Chad Marshall,73,D,191,Right,1,62.0,0.51,55.0,58.0,77.0,84.0,,,,,,
152887,Chris Wingert,65,D,180,Right,0,62.0,0.51,62.0,58.0,68.0,66.0,,,,,,
152893,Troy Perkins,65,GK,188,Right,0,,,,,,,68.0,67.0,68.0,66.0,55.0,65.0
152894,Clarence Goodson,72,D,193,Right,0,69.0,0.47000000000000003,55.0,44.0,73.0,75.0,,,,,,
152896,Ramón Núñez,69,M,169,Right,0,76.0,0.68,67.0,71.0,49.0,47.0,,,,,,
152899,Josh Gardner,63,D,180,Left,0,67.0,0.47000000000000003,59.0,60.0,66.0,52.0,,,,,,
152900,Ned Grabavoy,65,M,170,Left,0,65.0,0.5700000000000001,63.0,66.0,62.0,60.0,,,,,,
152901,Joseph Ngwenya,61,A,185,Right,1,75.0,0.56,39.0,65.0,46.0,66.0,,,,,,
152903,Ryan Cochrane,60,D,185,Right,0,39.0,0.4,41.0,51.0,62.0,67.0,,,,,,
152904,Steve Cronin,61,GK,188,Left,1,,,,,,,62.0,58.0,65.0,66.0,54.0,62.0
152907,Jack Smith,62,D,180,Right,0,63.0,0.3,56.0,53.0,64.0,59.0,,,,,,
152908,Ashley Young,85,A,175,Right,1,93.0,0.77,76.0,87.0,47.0,48.0,,,,,,
152909,Hameur Bouazza,68,A,180,Left,0,78.0,0.63,58.0,71.0,52.0,61.0,,,,,,
152912,José Sand,70,A,183,Right,1,48.0,0.7000000000000001,49.0,63.0,55.0,82.0,,,,,,
152913,Gabriel Pereyra,70,M,175,Right,0,71.0,0.6900000000000001,68.0,71.0,62.0,76.0,,,,,,
152914,Daniel Montenegro,71,M,177,Right,0,69.0,0.66,71.0,72.0,55.0,69.0,,,,,,
152916,Rubens Sambueza,69,M,174,Left,1,82.0,0.64,70.0,71.0,46.0,54.0,,,,,,
152922,Edgar Barreto,73,M,182,Right,1,70.0,0.6900000000000001,74.0,68.0,68.0,56.0,,,,,,
152926,Vincent Gragnic,64,M,184,Right,1,62.0,0.6,69.0,72.0,49.0,62.0,,,,,,
152933,Darryl Flahavan,63,GK,180,Right,1,,,,,,,60.0,62.0,65.0,64.0,52.0,70.0
152950,Grzegorz Wojtkowiak,72,D,184,Left,0,74.0,0.41000000000000003,62.0,55.0,70.0,69.0,,,,,,
